created,source,type,class,spec,fightStyle,fightLength,enemyCount,dps,simcHash,itemLevel,talents,soulbind,id
2021-03-26,optimize,optimize,warlock,affliction,Patchwerk,300,1,6873,83bc88ded3,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",e44e00ffad0d336de1439e4ae75062e85a8aa8d971f7bb839b63d2a95d91a51a
2021-04-14,input,quick,warlock,affliction,Patchwerk,300,1,6869,035741cd9a,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",45f64d72786e279775e6edadfc1d25200289a5aacf0021ba67a8fef0319974d7
2021-04-15,input,quick,warlock,affliction,Patchwerk,300,1,6871,035741cd9a,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",bda7db82fc488b3b133e6f7aa96081ad222b099800ffa45935dd9b4e558db36b
2021-04-20,input,quick,warlock,affliction,Patchwerk,300,1,6873,e953155fc3,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",e33c2bb3392801769199c56924614bcc1d35ac9e2015d81d7fd80931dc2cc479
2021-04-15,input,quick,warlock,affliction,Patchwerk,300,1,6872,035741cd9a,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",a85fdce28da5a06f1470a0eb2903d5e5dc081f87c05c2fbb7651349717426ba4
2021-04-20,input,quick,warlock,affliction,Patchwerk,300,1,6874,e953155fc3,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",e533bd8b7a26df494ceeb2e853b4993b571a9e1f84243ba4a6189271cd87209c
2021-04-16,input,quick,warlock,affliction,Patchwerk,300,1,6873,ff328d3333,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",bb9813b4053cd3cc11d44373627a798b84d91e631ce44c331b5cd339ec50a888
2021-03-31,optimize,optimize,warlock,affliction,Patchwerk,300,1,6874,06a3c62c7f,229,3332223,"niya:1,322721/202:7/342270/144:7/320687/160:7/203:7/320660",11ddb87bb1d32cb3b8cb1020be8ed0222d4724f28cc31ff0bed765472659dd7b
2021-03-31,optimize,optimize,warlock,affliction,Patchwerk,300,1,6875,06a3c62c7f,229,3312223,"niya:1,322721/202:7/342270/144:7/320687/160:7/203:7/320660",091fc6a84648782bbd5769ae13049a2870b139ea25cc0acffe2617e6c7b93249
2021-04-20,optimize,optimize,warlock,affliction,Patchwerk,300,1,6876,e953155fc3,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",5da2464a7c118ca3fde20815654c8b56c35a71e50d8d993b9ff617908108944c
2021-04-10,optimize,optimize,warlock,affliction,Patchwerk,300,1,6875,4f8dc8a233,229,3332223,"niya:1,322721/202:7/342270/144:7/320687/160:7/203:7/320660",321372873b41476835dd5100d2191407a6992af951afa9ce98e332bada394c46
2021-04-20,optimize,optimize,warlock,affliction,Patchwerk,300,1,6877,e953155fc3,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",aec6bd2c58593e1000ebe1db7381f3f2525af9a46d80824b91bb5958c9915846
2021-03-26,optimize,optimize,warlock,affliction,Patchwerk,300,1,6876,83bc88ded3,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",20797847b801d992975a9159fd843aa0f99fa0da98ceaa35e2f012aee5c35a4f
2021-04-15,input,quick,warlock,affliction,Patchwerk,300,1,6876,035741cd9a,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",21da2bdce755f94d3e71a916bd5d4f11f5b4728c5fb2a7273abee32ffc1cc108
2021-03-30,optimize,optimize,warlock,affliction,Patchwerk,300,1,6876,06a3c62c7f,229,3322223,"niya:1,322721/202:7/342270/144:7/320687/160:7/203:7/320660",ae4b8e17f5991b7e38ba20c328c36408ad15e703248820ec4433e7e343980e74
2021-04-20,optimize,optimize,warlock,affliction,Patchwerk,300,1,6878,e953155fc3,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",54f8811d7311ce98a9e2d4f10d3eae126ff275a01a27a2ed5bccb7dafee7d1f0
2021-04-12,optimize,optimize,warlock,affliction,Patchwerk,300,1,6879,035741cd9a,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",48b0c8fa188db41438ac990713e0dee238ef97b52f8f6e2211c1022b4ef700c8
2021-04-18,optimize,optimize,warlock,affliction,Patchwerk,300,1,6878,94514eb21a,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",5c68b08c822a482531fdd5ba7ef40b895b98bbcb2298ab97d29268792bf939bf
2021-04-15,input,quick,warlock,affliction,Patchwerk,300,1,6877,035741cd9a,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",c4caa52a7566b95b75369c5fafb49dea5dfd704c754a4e75884ee684964a7bdc
2021-03-26,optimize,optimize,warlock,affliction,Patchwerk,300,1,6879,83bc88ded3,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",90e7203bac227b2d1f1550e3c8f4b0b2cf264aad6cccf588478bf60e021f46ff
2021-04-14,optimize,optimize,warlock,affliction,Patchwerk,300,1,6878,035741cd9a,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",ceb12c8fe1df7ca12e722823cca183a954dea6ded0cc71f538564bf58dd96591
2021-03-25,input,quick,warlock,affliction,Patchwerk,300,1,6879,fd537dc06a,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",af41b2b79540cc58a394bb1e68e866101d1ecb636ac2a84a4d6f8d4111962fc5
2021-04-15,optimize,optimize,warlock,affliction,Patchwerk,300,1,6881,035741cd9a,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",0d27116db0def59ebba1b357b37b180df00c515cae39d31ab1df92d680503c07
2021-03-26,optimize,optimize,warlock,affliction,Patchwerk,300,1,6880,83bc88ded3,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",12b49fb87932794628b70dd103120a0facb1b54ed361763fb93c44367112b6ae
2021-03-25,optimize,optimize,warlock,affliction,Patchwerk,300,1,6880,fd537dc06a,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",109027af78cd6be152078f17eae6b9f44034d4b06e1fd50c33124d4e6744aac4
2021-04-13,optimize,optimize,warlock,affliction,Patchwerk,300,1,6880,035741cd9a,229,3322223,"niya:1,322721/202:7/342270/144:7/320687/160:7/203:7/320660",36bcefd97f0eaa7ad0f8022adfd2a2efd5aafb81b2f4bfbddd44f3d11e07dba7
2021-03-26,optimize,optimize,warlock,affliction,Patchwerk,300,1,6881,83bc88ded3,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",31e971979f81abb3e19835996bdf129fd22985101b5d00aef223742969a67e3d
2021-03-26,optimize,optimize,warlock,affliction,Patchwerk,300,1,6881,83bc88ded3,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",f207676642b0cef2914f99ba1ddd9e1d3a458733d87fa02079206f9ef59e4585
2021-03-26,optimize,optimize,warlock,affliction,Patchwerk,300,1,6882,83bc88ded3,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",1e68d42f2c219cc51266c34608e7642574e00916a3c480698ec202ced37b5c11
2021-04-15,optimize,optimize,warlock,affliction,Patchwerk,300,1,6882,035741cd9a,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",c8411d420fd087119b99f39283d352d4f9005f951d9d20c285e6fdb0dcef7bc1
2021-04-15,optimize,optimize,warlock,affliction,Patchwerk,300,1,6882,035741cd9a,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/222:7/203:7/320660",098acfa0a072676d66628ab450e8964a7695638600f2a511411924fc1e3aa619
2021-03-25,optimize,optimize,warlock,affliction,Patchwerk,300,1,6894,fd537dc06a,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/320659",12bf028534ec52235fb7003bffa677287d5b39f1373cde63ec5765c44a64c35f
2021-04-15,optimize,optimize,warlock,affliction,Patchwerk,300,1,6894,035741cd9a,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/320659",2ef21a0d9a10644fc4387506a06f49408c4fe15c72300413addd93b0b87d2b83
2021-03-26,optimize,optimize,warlock,affliction,Patchwerk,300,1,6894,83bc88ded3,229,3322223,"niya:1,322721/202:7/342270/171:7/320668/320659",237141b2d39e07722f9b63bad95cbe152e2e47d454afb0f762545b21a71903b2
2021-04-14,optimize,optimize,warlock,affliction,Patchwerk,300,1,6896,035741cd9a,229,3322223,"niya:1,322721/202:7/342270/144:7/320687/160:7/203:7/320660",56ca6e5ba58a23e5840b18f67ed23433f51bc37c708aa14d0d9d687cd365affd
2021-04-17,optimize,optimize,warlock,affliction,Patchwerk,300,1,6896,035741cd9a,229,3332223,"niya:1,322721/202:7/342270/144:7/320687/160:7/203:7/320660",387390d5f8cc206c3b8251dcdff1480abf8c99f9adaf1999c8ce325075e0bcfb
2021-03-13,optimize,optimize,mage,frost,Patchwerk,300,1,7267,435539d202,222,2232321,"nadjia_the_mistblade:8,331586/21:15/331576/26:15/331579/45:15/20:15/331582",4e70ef355ca416c9b39fb0ac8f8c487aaa53b060157aad6990bba60390fbcbbb
2021-04-23,optimize,optimize,mage,frost,Patchwerk,300,1,7311,b9aaaf719a,225,2332221,"nadjia_the_mistblade:8,331586/20:11/331576/26:11/331579/48:11/21:11/331582",c487da96ec093b0dbd5874a52f3f4cf131c20e4163db841ee4799665d3b770df
2021-04-21,optimize,optimize,mage,frost,Patchwerk,300,1,7242,e953155fc3,228,2232221,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/61:7/21:7/331582",af46b8835cb245c4c66daf9315a9a85b12b244e227f3fe950a64e7640eacdd93
2021-02-15,input,quick,mage,frost,Patchwerk,300,1,7245,356fd1b2e7,224,2232321,"nadjia_the_mistblade:8,331586/20:15/331576/26:7/331579/48:7/29:7/331584",2f8ececec13fb1448f957909f6123048d15459aa404c69fe49ddc1213bb7065e
2021-04-20,optimize,optimize,mage,frost,Patchwerk,300,1,7242,e953155fc3,229,2232121,"nadjia_the_mistblade:8,331586/21:7/331576/26:7/331579/48:7/20:7/331582",5835d641bda7f45a8da3c0d479a3f4f8d6442602a5f2ad580ae0396f6557e810
2021-04-23,optimize,optimize,mage,frost,Patchwerk,300,1,7494,b9aaaf719a,225,2332221,"nadjia_the_mistblade:8,331586/20:15/331576/26:15/331579/48:15/21:15/331582",aa85e3c577268413e54fd293356584fa1d1ce5bdeb1d014c7d48a626a1c89d41
2021-04-23,input,quick,mage,frost,Patchwerk,300,1,7308,b9aaaf719a,225,2332221,"nadjia_the_mistblade:8,331586/20:11/331576/26:11/331579/48:11/21:11/331582",ccc6e80943e40b728235085cd70886c1436a4196eb3434a71d702bb8e60714b9
2021-04-23,input,quick,mage,frost,Patchwerk,300,1,7502,b9aaaf719a,225,2332221,"nadjia_the_mistblade:8,331586/20:15/331576/26:15/331579/48:15/21:15/331582",88c2a682c64bd7217bd765b39c7d6353c3b2673274eee622c84a026182a17059
2021-03-17,optimize,optimize,mage,frost,Patchwerk,300,1,7069,4e555e1bc2,219,2232321,"nadjia_the_mistblade:8,331586/20:15/331576/29:15/331579/45:15/21:15/331582",adf8150fa86b5528129ad7ee998a4d0fd04992c433088c49ed76cb21e33b920e
2021-04-18,optimize,optimize,mage,frost,Patchwerk,300,1,7070,94514eb21a,228,2232221,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/61:7/21:7/331582",fc6a18e7c603e8ee0e30f788a8afb6c969ca49ac96b92d4879f0ea1ad677538d
2021-04-08,optimize,optimize,mage,frost,Patchwerk,300,1,7073,4f8dc8a233,226,2232121,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/45:7/21:7/331582",08d58f6533a3504eccd31fe69c164f03c1d4f65ae505190a2d4ee704a83f13dd
2021-04-08,optimize,optimize,mage,frost,Patchwerk,300,1,7243,e35a42ae2d,228,2232121,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/48:7/21:7/331582",ec8e0dcb05973185b6bfb99031b3f2c6c6a5cab9d2c06a9c3ab5b0f5711dd70f
2021-04-08,optimize,optimize,mage,frost,Patchwerk,300,1,7249,e35a42ae2d,228,2232121,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/48:7/21:7/331582",a9a10fd2de256263d8b2be8352819670acf31bb098a856e7f582c5d814080fb6
2021-04-09,armory,quick,mage,frost,Patchwerk,300,1,7075,4f8dc8a233,228,2232121,"nadjia_the_mistblade:8,331586/21:7/331576/26:7/331579/48:7/20:7/331582",e7182dcfa81d38e81f2b53c91256353efa93dc5967871bf9f5dd9a26efb4f282
2021-04-07,armory,quick,mage,frost,Patchwerk,300,1,7070,4f8dc8a233,228,2232121,"nadjia_the_mistblade:8,331586/21:7/331576/26:7/331579/48:7/20:7/331582",be6bd90c1718cfa281128101c45450140ca79f2860ad5524cb006c35b884f2a8
2021-02-03,optimize,optimize,mage,frost,Patchwerk,300,1,7073,6c77a12184,220,2232221,"nadjia_the_mistblade:8,331586/21:15/331576/26:15/331579/61:15/20:15/331582",fcafa9370f83574f2208bedeac3ea9930e28c2eabc71ffb595fbc2d047078de5
2021-03-30,input,quick,mage,frost,Patchwerk,300,1,7078,06a3c62c7f,228,2232121,"nadjia_the_mistblade:8,331586/21:7/331576/26:7/331579/48:7/20:7",9f89a9ad3d7e29e177c9a225fc10f6c1f4078fe436eec9f4add4290a5c862b49
2021-04-12,armory,quick,mage,frost,Patchwerk,300,1,7075,4f8dc8a233,228,2232121,"nadjia_the_mistblade:8,331586/21:7/331576/26:7/331579/48:7/20:7/331582",f4dd7036171352abbab97e1af3cbe5a50940ebbad8ba99e81b730f6d5b155686
2021-04-20,optimize,optimize,mage,frost,Patchwerk,300,1,7078,e953155fc3,228,2212221,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/45:7/21:7/331582",13369ebcfbffd5cf66ecfef713fa4cee5aa7681e610ccb040637f694e7b9b64a
2021-03-30,optimize,optimize,mage,frost,Patchwerk,300,1,7076,06a3c62c7f,227,2232221,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/45:7/21:7/331582",18a6e6aba538b9b8817f9ffa1cc4872e9d92c7ce139cd1b7096621e64780394d
2021-04-08,optimize,optimize,mage,frost,Patchwerk,300,1,7076,4f8dc8a233,226,2232121,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/45:7/21:7/331582",f74b7a27d9d06b0ca6b5be2cdadbdce8abac326dec3008550b7fef4c2d33e80e
2021-03-30,optimize,optimize,mage,frost,Patchwerk,300,1,7079,06a3c62c7f,227,2232221,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/45:7/21:7/331582",8d4af6c9b255fdda0c7b94dd6ac94b8e1b2b912fa6a9e892d899a041cb3817ed
2021-04-20,optimize,optimize,mage,frost,Patchwerk,300,1,7079,e953155fc3,227,2232221,"nadjia_the_mistblade:8,331586/21:7/331576/26:7/331579/48:7/20:7/331582",35b56bb1490ab92ebdb4d13fa8f3d28d00a10f99f8e961c0560310a036208268
2021-03-15,optimize,optimize,mage,frost,Patchwerk,300,1,7079,435539d202,229,2332321,"nadjia_the_mistblade:8,331586/21:7/331576/26:7/331579/20:7/331582",6cf6e62300b91305e2e1f40fdefbc48729fc897f69765bdeb7b3a86d37589640
2021-03-30,optimize,optimize,mage,frost,Patchwerk,300,1,7080,06a3c62c7f,227,2232221,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/45:7/21:7/331582",8117e0b0240b4d002e285035e55a2275c215927614826c061f97af465f9e145b
2021-04-20,armory,quick,mage,frost,Patchwerk,300,1,7079,e953155fc3,228,2232221,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/61:7/21:7/331582",ac2558ccec9f73cee6290de393e5f2f59cf0fc0b60b4fd6f7b79d3ef9efbb023
2021-04-22,optimize,optimize,mage,frost,Patchwerk,300,1,7084,e953155fc3,228,2232121,"nadjia_the_mistblade:8,331586/20:7/331576/58:7/331579/48:7/21:7/331582",0142e53c2a795b44861f933ab95803a37d32971e31b65dbddbb315a818536a71
2021-04-21,optimize,optimize,mage,frost,Patchwerk,300,1,7084,e953155fc3,226,2232221,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/61:7/21:7/331582",a1283679327e4236e3ace5f8a78cc416c10c93a4fdd524de1d952d02ad02819b
2021-04-21,optimize,optimize,mage,frost,Patchwerk,300,1,7083,e953155fc3,225,2232121,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/48:6/21:7/331582",239f23246ae043999a00cb9bf295486a5529d188c9607b686ced8d675c6c5699
2021-04-15,optimize,optimize,mage,frost,Patchwerk,300,1,7084,035741cd9a,226,2232121,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/45:7/21:7/331582",518cfec78efad7adaa8804bcd419456b705630f508f6fec18fa2ae6699f75688
2021-04-01,input,quick,mage,frost,Patchwerk,300,1,7087,dad0866089,227,2232221,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/48:7/21:6/331582",0b0e433099483cf7f73c47447133175de332a84ba48633b28e0a1446e860619d
2021-04-20,input,quick,mage,frost,Patchwerk,300,1,7086,e953155fc3,226,2232221,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/48:7/29:7/331584",350915563d8f4b09eebcf44cf410cae0a0fdd7f5f66bff6c3d7bdfd931d86ae6
2021-04-21,optimize,optimize,mage,frost,Patchwerk,300,1,7083,e953155fc3,225,2232121,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/48:6/21:7/331582",048b188dda2148b3ce733cd815ec15da0caebb6ec200bfa464df8ebc94deeeec
2021-04-15,optimize,optimize,mage,frost,Patchwerk,300,1,7087,035741cd9a,226,2232221,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/61:7/21:7/331582",2cf59ee6c403ec676cfcc873bd8e1922b04308f70a259413b165356370209ef3
2021-04-07,optimize,optimize,mage,frost,Patchwerk,300,1,7086,4f8dc8a233,227,2232121,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/48:7/21:7/331582",908e6ea85f6cbbfa370715168019ffcef108a3fbe6a2d2b6cce3e7de1725902c
2021-02-15,input,quick,mage,frost,Patchwerk,300,1,7090,356fd1b2e7,224,2232321,"nadjia_the_mistblade:8,331586/20:15/331576/26:7/331579/48:7/17:7/331582",9cbc33ceeed6ebb35857c8efae59d97637a4b2befbcf64cb4ed10134ec1254c5
2021-03-17,optimize,optimize,mage,frost,Patchwerk,300,1,7091,4e555e1bc2,227,2232121,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/48:7/21:7/331582",925e415b11386c12d4e421f6988dcaa16543ac860dd329d101b68ab60f1cd032
2021-04-16,optimize,optimize,mage,frost,Patchwerk,300,1,7091,6584cd7b8e,228,2232221,"nadjia_the_mistblade:8,331586/21:7/331576/26:7/331579/61:7/20:7/331582",90ae3a9c30530a1a1f2d9fe39329c5e758b1c3b8d04501304cb04342831b102c
2021-04-04,input,quick,mage,frost,Patchwerk,300,1,7091,06a3c62c7f,228,2232121,"nadjia_the_mistblade:8,331586/21:7/331576/26:7/331579/48:7/20:7/331582",aa508a5564aef76451d5f604394c3f4bd5c783cadb95b64d2ac8a8487aade1bc
2021-04-21,input,quick,mage,frost,Patchwerk,300,1,7092,e953155fc3,227,2232121,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/48:7/21:7/331582",320c2ef1eca6777674fc21a11b09b99242cadd6acc103ffd2c1d23a426fe77cc
2021-04-21,optimize,optimize,mage,frost,Patchwerk,300,1,7090,e953155fc3,227,2232221,"nadjia_the_mistblade:8,331586/21:7/331576/26:7/331579/48:7/20:7/331582",11acca683aa6de36a13d5c9ab3c7eca86b1b52649ccba66ea874e48f12819856
2021-04-24,optimize,optimize,warlock,affliction,Patchwerk,300,1,6884,e953155fc3,229,3322223,"niya:1,322721/202:7/342270/144:7/320687/160:7/203:7/320660",401cdfb582e7d8dc972da117e3480c7700ee3f5186d89e9920f903f4a44b0e8a
2021-04-16,optimize,optimize,mage,frost,Patchwerk,300,1,7094,6584cd7b8e,228,2232221,"nadjia_the_mistblade:8,331586/21:7/331576/26:7/331579/61:7/20:7/331582",e988c5a21600792abfa57390229f2b94dcb0e3107572198c317d825134d291b5
2021-04-22,optimize,optimize,mage,frost,Patchwerk,300,1,7090,a599249ac2,228,2232121,"nadjia_the_mistblade:8,331586/20:7/331576/29:7/331579/48:6/21:7/331582",65a2267a5cd1f48bb6d133f5bb5eaddc2c645e21be26fe7aee7f4711a470f82e
2021-04-07,optimize,optimize,mage,frost,Patchwerk,300,1,7103,30211fb433,227,2232221,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/48:7/21:7/331582",5582be42ef135f9c7e6bb8073c7af6f8e4654356338d92089765bba315239d5d
2021-03-30,input,quick,mage,frost,Patchwerk,300,1,7097,06a3c62c7f,228,2232121,"nadjia_the_mistblade:8,331586/21:7/331576/26:7/331579/48:7/20:7",9f4f9beb116d7ddec21d7a859f61c544ddce0de9ca89eb3e4501b9abd2e29dcd
2021-04-08,optimize,optimize,mage,frost,Patchwerk,300,1,7111,e35a42ae2d,227,2232121,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/48:7/21:7/331582",985ad9af365a2203dd947281dcdeba314c6823533920aca29f50d3442bf70c91
2021-04-08,optimize,optimize,mage,frost,Patchwerk,300,1,7107,e35a42ae2d,227,2232121,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/48:7/21:7/331582",1454ce2eeda85747c6ce15b15ccb17528447f66c1798d3e046367fd1d03f5385
2021-03-19,optimize,optimize,mage,frost,Patchwerk,300,1,7119,4e555e1bc2,227,2232121,"nadjia_the_mistblade:8,331586/21:7/331576/26:7/331579/48:7/20:7/331582",2e624dafbe346fe1f253a50cd547d7623d20f573004b3f8eb561f9cfbd9be6d4
2021-03-19,optimize,optimize,mage,frost,Patchwerk,300,1,7119,4e555e1bc2,227,2232121,"nadjia_the_mistblade:8,331586/21:7/331576/26:7/331579/48:7/20:7/331582",95e1d2d178b6db55df3e240a2294f51ba4457bae02d12fe3c1218c90f7c0e239
2021-04-01,optimize,optimize,mage,frost,Patchwerk,300,1,7110,dad0866089,227,2232221,"nadjia_the_mistblade:8,331586/20:7/331576/331579/48:7/331584",7d91ba7b97059930c4f578964f13a0c1f8e0f4938caf2f2e13bb53262bf0d4cb
2021-04-11,optimize,optimize,mage,frost,Patchwerk,300,1,7113,46a6e476d6,229,2232121,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/61:7/21:7/331582",d152837ed729bcaacaa281d9ba6f32c51895b94b9db3663917818f63dfd42977
2021-04-16,optimize,optimize,mage,frost,Patchwerk,300,1,7120,ff328d3333,228,2232221,"nadjia_the_mistblade:8,331586/21:7/331576/26:7/331579/48:7/20:7/331582",ce4772798d9e337859e2cd056b664e08920dca6e764922849b2b469d1645d6ce
2021-04-21,input,quick,mage,frost,Patchwerk,300,1,7112,e953155fc3,226,2232221,"nadjia_the_mistblade:8,331586/20:7/331576/29:7/331579/48:7/26:7/331584",4afccef1de72acfd75ad047c7c9bda35b9a2b83199ad2b3ae76f7b23772c89d5
2021-03-23,optimize,optimize,mage,frost,Patchwerk,300,1,7121,4e555e1bc2,227,2232121,"nadjia_the_mistblade:8,331586/21:7/331576/26:7/331579/48:7/20:7/331582",ce32dc6e0334acb7f17050e7224bd30e1781c1bbb8a45e16308ca8044530059f
2021-04-22,optimize,optimize,mage,frost,Patchwerk,300,1,7126,e953155fc3,227,2232121,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/45:7/21:7/331582",8ed23a80e8a7fc157df51493f2b611eb8b5d14b5921284541a8f9e83cf851ff2
2021-04-20,input,quick,mage,frost,Patchwerk,300,1,7129,e953155fc3,228,2232221,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/45:7/21:7/331582",1fee0aacb8a690fc783074ff28d7da745535d3948fc34493fabeda6d779b7e62
2021-04-21,optimize,optimize,mage,frost,Patchwerk,300,1,7128,4d77f16e5e,228,2232121,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/48:7/21:7/331582",fcc630fca7de9968102d2bc61a7d16f89910e915b01c6091f8219d9bb26de6a5
2021-04-23,optimize,optimize,mage,frost,Patchwerk,300,1,7069,e953155fc3,226,2232121,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/45:7/58:7/331584",2e0d5ab89a9886c04275851935c81b5b12d6c3d0637c9794c82f69c3c9964e59
2021-03-23,optimize,optimize,mage,frost,Patchwerk,300,1,7131,dcccdb1727,228,2232121,"nadjia_the_mistblade:8,331586/21:7/331576/26:7/331579/48:7/20:7/331582",e92bd54002cd2ecacced0099ff4e0f1e188e075e8152f508fad1d8ecc13c025d
2021-03-30,optimize,optimize,mage,frost,Patchwerk,300,1,7131,06a3c62c7f,228,2232121,"nadjia_the_mistblade:8,331586/21:7/331576/26:7/331579/48:7/20:7/331582",91e11545a5784339b786ff433e8c4919311ad2752a3563034d23ca1a0670caa1
2021-04-13,optimize,optimize,mage,frost,Patchwerk,300,1,7123,035741cd9a,228,2232121,"nadjia_the_mistblade:8,331586/20:7/331576/26:7/331579/48:7/21:7/331582",64117985fe3bebe6b05126dc0c384d3730d225e83b1a8a8756eb3e8c7a1177c2
